transaction_id,customer_id,product_id,store_id,transaction_date,year,month,quarter,day_of_week,quantity,unit_price,discount_amount,total_revenue,gross_profit,payment_method,channel,order_status,is_returned,delivery_days
TXN039759,CUST03539,PROD0017,ST014,2023-12-14,2023,12,Q4,Thursday,1,19.55,0.0,22.57,8.8,Credit Card,In-Store,Completed,0,1.0
TXN039760,CUST02075,PROD0056,ST006,2024-11-01,2024,11,Q4,Friday,2,29.18,0.0,69.83,12.84,Debit Card,Online,Completed,0,2.0
TXN039761,CUST04751,PROD0025,ST011,2023-09-11,2023,9,Q3,Monday,1,47.78,2.39,45.39,15.89,Credit Card,In-Store,Completed,0,0.0
TXN039762,CUST02248,PROD0016,ST007,2022-08-03,2022,8,Q3,Wednesday,5,35.32,0.0,176.6,79.47,Debit Card,Mobile App,Completed,0,2.0
TXN039763,CUST00634,PROD0062,ST009,2024-12-12,2024,12,Q4,Thursday,1,13.14,0.66,0.0,0.0,PayPal,Online,Cancelled,0,0.0
TXN039764,CUST06643,PROD0028,ST017,2024-01-14,2024,1,Q1,Sunday,2,93.78,0.0,172.26,65.65,Credit Card,Mobile App,Completed,0,3.0
TXN039765,CUST06206,PROD0014,ST008,2024-08-20,2024,8,Q3,Tuesday,3,1.99,0.3,0.0,0.0,Credit Card,Online,Returned,1,2.0
TXN039766,CUST07301,PROD0007,ST009,2024-03-13,2024,3,Q1,Wednesday,3,369.51,0.0,1108.53,310.39,Google Pay,In-Store,Completed,0,5.0
TXN039767,CUST05192,PROD0029,ST018,2022-06-08,2022,6,Q2,Wednesday,1,44.97,0.0,0.0,0.0,Credit Card,In-Store,Returned,1,0.0
TXN039768,CUST00952,PROD0015,ST019,2022-05-30,2022,5,Q2,Monday,1,1.99,0.1,1.89,0.85,Apple Pay,Mobile App,Completed,0,3.0
TXN039769,CUST07764,PROD0033,ST006,2024-08-04,2024,8,Q3,Sunday,4,27.76,5.55,105.49,54.85,Credit Card,Mobile App,Completed,0,7.0
TXN039770,CUST00357,PROD0016,ST003,2022-11-05,2022,11,Q4,Saturday,1,35.32,1.77,35.34,15.1,Debit Card,Online,Completed,0,5.0
TXN039771,CUST06516,PROD0056,ST004,2023-05-16,2023,5,Q2,Tuesday,2,29.18,2.92,55.44,12.2,Credit Card,In-Store,Completed,0,3.0
TXN039772,CUST02483,PROD0018,ST004,2024-03-28,2024,3,Q1,Thursday,2,66.0,13.2,0.0,0.0,Credit Card,Mobile App,Cancelled,0,3.0
TXN039773,CUST00323,PROD0014,ST006,2023-10-05,2023,10,Q4,Thursday,1,1.99,0.0,1.99,0.9,Debit Card,Online,Completed,0,7.0
TXN039774,CUST01046,PROD0064,ST016,2023-01-13,2023,1,Q1,Friday,2,3.04,0.3,0.0,0.0,Debit Card,In-Store,Returned,1,5.0
TXN039775,CUST03879,PROD0052,ST011,2023-07-20,2023,7,Q3,Thursday,1,13.38,0.0,13.38,2.94,Credit Card,Online,Completed,0,2.0
TXN039776,CUST02771,PROD0003,ST001,2024-06-19,2024,6,Q2,Wednesday,1,257.72,25.77,231.95,64.95,Credit Card,Online,Completed,0,2.0
TXN039777,CUST03702,PROD0015,ST017,2022-01-24,2022,1,Q1,Monday,1,1.99,0.0,1.75,0.9,Google Pay,In-Store,Completed,0,1.0
TXN039778,CUST02194,PROD0010,ST009,2024-01-31,2024,1,Q1,Wednesday,4,245.11,98.04,807.51,247.07,Credit Card,Online,Completed,0,3.0
TXN039779,CUST07493,PROD0037,ST008,2022-06-24,2022,6,Q2,Friday,1,31.76,3.18,28.58,14.86,Credit Card,Online,Completed,0,2.0
TXN039780,CUST03990,PROD0027,ST012,2023-12-27,2023,12,Q4,Wednesday,2,17.45,0.0,0.0,0.0,Apple Pay,In-Store,Cancelled,0,3.0
TXN039781,CUST04822,PROD0027,ST011,2022-02-02,2022,2,Q1,Wednesday,1,17.45,0.0,17.45,6.11,Apple Pay,Online,Completed,0,2.0
TXN039782,CUST02675,PROD0020,ST013,2022-07-17,2022,7,Q3,Sunday,4,5.57,0.0,0.0,0.0,PayPal,In-Store,Returned,1,2.0
TXN039783,CUST06631,PROD0053,ST001,2024-09-15,2024,9,Q3,Sunday,1,9.88,0.99,8.89,1.96,PayPal,In-Store,Completed,0,0.0
TXN039784,CUST04444,PROD0024,ST020,2023-01-09,2023,1,Q1,Monday,5,3.76,0.0,17.71,6.58,Credit Card,In-Store,Completed,0,0.0
TXN039785,CUST07174,PROD0018,ST001,2024-06-08,2024,6,Q2,Saturday,3,66.0,0.0,198.0,89.1,PayPal,In-Store,Completed,0,0.0
TXN039786,CUST01569,PROD0048,ST002,2023-01-29,2023,1,Q1,Sunday,2,112.57,11.26,187.82,81.27,Debit Card,Online,Completed,0,2.0
TXN039787,CUST04291,PROD0046,ST001,2024-06-18,2024,6,Q2,Tuesday,3,32.61,4.89,92.94,35.32,Apple Pay,Mobile App,Completed,0,2.0
TXN039788,CUST04634,PROD0005,ST014,2023-10-11,2023,10,Q4,Wednesday,1,151.9,7.6,144.3,40.4,Debit Card,In-Store,Completed,0,3.0
TXN039789,CUST04327,PROD0065,ST010,2023-08-19,2023,8,Q3,Saturday,1,23.13,2.31,20.82,8.33,PayPal,Mobile App,Completed,0,2.0
TXN039790,CUST04303,PROD0025,ST018,2023-02-27,2023,2,Q1,Monday,1,47.78,0.0,47.78,16.72,Credit Card,In-Store,Completed,0,0.0
TXN039791,CUST06766,PROD0065,ST002,2022-10-13,2022,10,Q4,Thursday,1,23.13,0.0,23.13,9.25,PayPal,In-Store,Completed,0,0.0
TXN039792,CUST03804,PROD0035,ST012,2024-07-16,2024,7,Q3,Tuesday,2,42.81,0.0,85.62,44.52,PayPal,In-Store,Completed,0,2.0
TXN039793,CUST05994,PROD0005,ST017,2024-05-24,2024,5,Q2,Friday,1,151.9,15.19,136.71,38.28,Debit Card,Online,Completed,0,2.0
TXN039794,CUST06214,PROD0016,ST009,2022-11-20,2022,11,Q4,Sunday,3,35.32,0.0,115.54,47.68,Debit Card,Mobile App,Completed,0,1.0
TXN039795,CUST00307,PROD0006,ST012,2022-03-23,2022,3,Q1,Wednesday,1,151.9,7.6,144.3,40.4,Debit Card,In-Store,Completed,0,1.0
TXN039796,CUST03386,PROD0039,ST001,2022-09-15,2022,9,Q3,Thursday,1,4.09,0.41,3.68,1.91,Debit Card,Online,Completed,0,2.0
TXN039797,CUST01430,PROD0045,ST018,2022-06-30,2022,6,Q2,Thursday,2,1.99,0.4,0.0,0.0,Credit Card,Online,Returned,1,0.0
TXN039798,CUST07139,PROD0015,ST008,2024-04-10,2024,4,Q2,Wednesday,4,1.99,0.4,0.0,0.0,Debit Card,In-Store,Returned,1,1.0
TXN039799,CUST00457,PROD0017,ST010,2023-10-01,2023,10,Q4,Sunday,3,19.55,0.0,58.65,26.39,Credit Card,In-Store,Completed,0,2.0
TXN039800,CUST07094,PROD0016,ST017,2023-10-01,2023,10,Q4,Sunday,2,35.32,3.53,0.0,0.0,PayPal,In-Store,Returned,1,0.0
TXN039801,CUST04648,PROD0074,ST020,2024-09-25,2024,9,Q3,Wednesday,4,74.12,0.0,296.48,124.52,Google Pay,Online,Completed,0,2.0
TXN039802,CUST05296,PROD0051,ST003,2022-12-16,2022,12,Q4,Friday,1,21.89,2.19,0.0,0.0,Credit Card,Mobile App,Cancelled,0,0.0
TXN039803,CUST00355,PROD0054,ST013,2023-01-06,2023,1,Q1,Friday,3,25.34,0.0,69.64,16.72,Credit Card,In-Store,Completed,0,3.0
TXN039804,CUST02518,PROD0015,ST008,2024-01-15,2024,1,Q1,Monday,1,1.99,0.1,1.56,0.85,PayPal,In-Store,Completed,0,5.0
TXN039805,CUST03622,PROD0052,ST004,2022-02-06,2022,2,Q1,Sunday,1,13.38,0.0,13.38,2.94,Credit Card,Online,Completed,0,2.0
TXN039806,CUST02990,PROD0014,ST002,2023-04-12,2023,4,Q2,Wednesday,2,1.99,0.2,3.78,1.7,Debit Card,In-Store,Completed,0,0.0
TXN039807,CUST03291,PROD0068,ST013,2024-10-19,2024,10,Q4,Saturday,1,25.04,0.0,25.04,10.02,Debit Card,Online,Completed,0,3.0
TXN039808,CUST04689,PROD0063,ST013,2024-02-01,2024,2,Q1,Thursday,2,3.94,0.0,7.88,3.15,Debit Card,In-Store,Completed,0,0.0
TXN039809,CUST05071,PROD0034,ST006,2024-09-16,2024,9,Q3,Monday,1,8.96,0.45,8.51,4.43,Google Pay,In-Store,Completed,0,0.0
TXN039810,CUST03491,PROD0020,ST013,2022-03-31,2022,3,Q1,Thursday,2,5.57,1.11,10.03,4.51,Credit Card,In-Store,Completed,0,1.0
TXN039811,CUST00962,PROD0028,ST002,2022-08-21,2022,8,Q3,Sunday,1,93.78,9.38,84.4,29.54,Google Pay,In-Store,Completed,0,0.0
TXN039812,CUST04504,PROD0012,ST016,2023-12-18,2023,12,Q4,Monday,1,38.7,1.94,43.68,16.54,PayPal,Online,Completed,0,2.0
TXN039813,CUST05575,PROD0006,ST016,2022-10-19,2022,10,Q4,Wednesday,1,151.9,7.6,144.3,40.4,Credit Card,In-Store,Completed,0,0.0
TXN039814,CUST01608,PROD0057,ST003,2024-07-20,2024,7,Q3,Saturday,3,7.93,0.0,23.79,5.23,PayPal,In-Store,Completed,0,0.0
TXN039815,CUST01615,PROD0068,ST012,2023-08-05,2023,8,Q3,Saturday,1,25.04,2.5,22.54,9.02,Debit Card,In-Store,Completed,0,2.0
TXN039816,CUST02019,PROD0012,ST014,2024-07-21,2024,7,Q3,Sunday,1,38.7,0.0,0.0,0.0,Google Pay,Mobile App,Cancelled,0,0.0
TXN039817,CUST04264,PROD0012,ST003,2022-03-14,2022,3,Q1,Monday,2,38.7,0.0,77.4,34.83,Credit Card,Mobile App,Completed,0,2.0
TXN039818,CUST07975,PROD0040,ST009,2022-01-15,2022,1,Q1,Saturday,1,31.54,1.58,25.83,15.58,PayPal,Online,Completed,0,3.0
TXN039819,CUST04851,PROD0068,ST015,2023-07-13,2023,7,Q3,Thursday,1,25.04,1.25,23.79,9.52,Debit Card,Online,Completed,0,2.0
TXN039820,CUST07834,PROD0008,ST010,2022-08-31,2022,8,Q3,Wednesday,1,272.09,13.6,0.0,0.0,Debit Card,In-Store,Cancelled,0,0.0
TXN039821,CUST02501,PROD0019,ST012,2022-04-09,2022,4,Q2,Saturday,2,23.22,4.64,41.8,18.81,Debit Card,In-Store,Completed,0,0.0
TXN039822,CUST07620,PROD0031,ST007,2023-04-20,2023,4,Q2,Thursday,1,17.17,0.0,17.17,8.93,Apple Pay,In-Store,Completed,0,2.0
TXN039823,CUST06286,PROD0002,ST020,2024-04-09,2024,4,Q2,Tuesday,1,163.41,0.0,163.41,45.75,PayPal,Mobile App,Completed,0,2.0
TXN039824,CUST07299,PROD0029,ST010,2024-08-10,2024,8,Q3,Saturday,1,44.97,4.5,40.47,14.16,Debit Card,Online,Completed,0,3.0
TXN039825,CUST05270,PROD0036,ST019,2024-02-27,2024,2,Q1,Tuesday,2,6.02,0.0,12.04,6.26,Debit Card,Mobile App,Completed,0,2.0
TXN039826,CUST00748,PROD0007,ST018,2022-03-19,2022,3,Q1,Saturday,1,369.51,55.43,314.08,87.94,Credit Card,Mobile App,Completed,0,2.0
TXN039827,CUST05298,PROD0054,ST015,2024-05-10,2024,5,Q2,Friday,1,25.34,1.27,24.07,5.3,Credit Card,Mobile App,Completed,0,1.0
TXN039828,CUST05695,PROD0006,ST018,2024-04-13,2024,4,Q2,Saturday,1,151.9,0.0,151.9,42.53,Credit Card,Online,Completed,0,1.0
TXN039829,CUST02810,PROD0029,ST011,2023-11-30,2023,11,Q4,Thursday,1,44.97,2.25,46.71,14.95,Credit Card,In-Store,Completed,0,3.0
TXN039830,CUST02317,PROD0023,ST008,2022-09-24,2022,9,Q3,Saturday,3,78.38,0.0,235.14,82.3,Credit Card,Mobile App,Completed,0,2.0
TXN039831,CUST07502,PROD0050,ST016,2023-03-10,2023,3,Q1,Friday,3,1.99,0.0,5.97,2.27,Debit Card,In-Store,Completed,0,3.0
TXN039832,CUST00186,PROD0011,ST002,2024-06-20,2024,6,Q2,Thursday,2,38.78,0.0,0.0,0.0,Debit Card,Online,Cancelled,0,5.0
TXN039833,CUST00141,PROD0006,ST012,2023-12-20,2023,12,Q4,Wednesday,1,151.9,15.19,0.0,0.0,Apple Pay,In-Store,Cancelled,0,0.0
TXN039834,CUST01643,PROD0021,ST005,2022-01-04,2022,1,Q1,Tuesday,2,148.28,14.83,266.49,98.61,PayPal,Mobile App,Completed,0,2.0
TXN039835,CUST06766,PROD0046,ST001,2022-01-22,2022,1,Q1,Saturday,1,32.61,0.0,30.78,12.39,Apple Pay,Mobile App,Completed,0,1.0
TXN039836,CUST04597,PROD0067,ST002,2023-01-21,2023,1,Q1,Saturday,1,14.28,1.43,0.0,0.0,Credit Card,Mobile App,Returned,1,3.0
TXN039837,CUST03299,PROD0068,ST002,2024-07-17,2024,7,Q3,Wednesday,5,25.04,6.26,118.94,47.58,Debit Card,Mobile App,Completed,0,1.0
TXN039838,CUST07684,PROD0026,ST017,2022-06-19,2022,6,Q2,Sunday,1,80.55,0.0,80.55,28.19,Debit Card,In-Store,Completed,0,0.0
TXN039839,CUST02165,PROD0032,ST015,2024-04-25,2024,4,Q2,Thursday,1,61.34,0.0,0.0,0.0,PayPal,Mobile App,Cancelled,0,0.0
TXN039840,CUST01127,PROD0018,ST019,2023-12-03,2023,12,Q4,Sunday,5,66.0,0.0,374.19,148.5,Debit Card,Online,Completed,0,3.0
TXN039841,CUST03046,PROD0026,ST010,2022-07-15,2022,7,Q3,Friday,2,80.55,8.06,0.0,0.0,Google Pay,Online,Cancelled,0,0.0
TXN039842,CUST06035,PROD0055,ST002,2022-02-19,2022,2,Q1,Saturday,3,30.37,9.11,82.0,18.04,PayPal,In-Store,Completed,0,7.0
TXN039843,CUST00970,PROD0008,ST003,2022-12-14,2022,12,Q4,Wednesday,1,272.09,27.21,272.74,68.57,Credit Card,In-Store,Completed,0,0.0
TXN039844,CUST04111,PROD0051,ST016,2022-08-09,2022,8,Q3,Tuesday,2,21.89,0.0,43.78,9.63,Debit Card,In-Store,Completed,0,0.0
TXN039845,CUST04675,PROD0012,ST020,2022-05-06,2022,5,Q2,Friday,2,38.7,7.74,69.66,31.35,Google Pay,Mobile App,Completed,0,1.0
TXN039846,CUST07746,PROD0043,ST005,2022-07-23,2022,7,Q3,Saturday,1,59.8,2.99,56.81,21.59,Debit Card,In-Store,Completed,0,1.0
TXN039847,CUST00560,PROD0002,ST015,2022-05-04,2022,5,Q2,Wednesday,2,163.41,0.0,326.82,91.51,Apple Pay,In-Store,Completed,0,3.0
TXN039848,CUST02216,PROD0050,ST006,2022-08-06,2022,8,Q3,Saturday,3,1.99,0.0,5.97,2.27,Debit Card,In-Store,Completed,0,0.0
TXN039849,CUST06681,PROD0035,ST009,2022-02-13,2022,2,Q1,Sunday,1,42.81,0.0,42.81,22.26,Debit Card,In-Store,Completed,0,0.0
TXN039850,CUST06580,PROD0031,ST005,2023-11-26,2023,11,Q4,Sunday,1,17.17,1.72,0.0,0.0,Debit Card,Mobile App,Cancelled,0,0.0
TXN039851,CUST01630,PROD0048,ST004,2023-03-12,2023,3,Q1,Sunday,5,112.57,0.0,562.85,213.88,Debit Card,Online,Completed,0,7.0
TXN039852,CUST01363,PROD0049,ST004,2022-08-08,2022,8,Q3,Monday,1,80.46,8.05,0.0,0.0,Debit Card,In-Store,Returned,1,3.0
TXN039853,CUST07705,PROD0035,ST005,2024-07-16,2024,7,Q3,Tuesday,3,42.81,12.84,0.0,0.0,Debit Card,Mobile App,Returned,1,5.0
TXN039854,CUST05921,PROD0028,ST014,2024-03-10,2024,3,Q1,Sunday,1,93.78,4.69,0.0,0.0,Debit Card,In-Store,Cancelled,0,0.0
TXN039855,CUST02905,PROD0008,ST013,2024-04-22,2024,4,Q2,Monday,1,272.09,0.0,272.09,76.19,Credit Card,In-Store,Completed,0,2.0
TXN039856,CUST06165,PROD0010,ST019,2022-08-12,2022,8,Q3,Friday,1,245.11,12.26,232.85,65.2,Debit Card,In-Store,Completed,0,0.0
TXN039857,CUST04854,PROD0010,ST020,2023-10-03,2023,10,Q4,Tuesday,1,245.11,0.0,0.0,0.0,Google Pay,Online,Returned,1,0.0
TXN039858,CUST03805,PROD0016,ST003,2022-08-12,2022,8,Q3,Friday,3,35.32,10.6,95.36,42.91,Debit Card,In-Store,Completed,0,2.0
TXN039859,CUST05001,PROD0067,ST014,2024-06-20,2024,6,Q2,Thursday,1,14.28,0.0,14.28,5.71,Debit Card,Online,Completed,0,7.0
TXN039860,CUST06583,PROD0004,ST019,2023-07-30,2023,7,Q3,Sunday,3,362.76,0.0,1088.28,304.72,Debit Card,In-Store,Completed,0,0.0
TXN039861,CUST04633,PROD0031,ST014,2023-11-13,2023,11,Q4,Monday,2,17.17,5.15,33.09,15.18,Credit Card,In-Store,Completed,0,0.0
TXN039862,CUST06051,PROD0003,ST003,2022-10-20,2022,10,Q4,Thursday,1,257.72,12.89,244.83,68.55,Apple Pay,Online,Completed,0,2.0
TXN039863,CUST05716,PROD0042,ST004,2022-10-27,2022,10,Q4,Thursday,1,72.71,3.64,69.07,26.25,Debit Card,In-Store,Completed,0,0.0
TXN039864,CUST05214,PROD0026,ST012,2022-09-11,2022,9,Q3,Sunday,2,80.55,16.11,0.0,0.0,Apple Pay,Online,Cancelled,0,0.0
TXN039865,CUST00467,PROD0057,ST013,2023-08-03,2023,8,Q3,Thursday,1,7.93,0.79,0.0,0.0,Debit Card,Online,Returned,1,0.0
TXN039866,CUST07510,PROD0039,ST003,2024-10-29,2024,10,Q4,Tuesday,3,4.09,0.61,0.0,0.0,Debit Card,In-Store,Returned,1,0.0
TXN039867,CUST05498,PROD0031,ST010,2022-07-30,2022,7,Q3,Saturday,2,17.17,3.43,0.0,0.0,Apple Pay,Online,Returned,1,0.0
TXN039868,CUST06128,PROD0051,ST006,2024-07-25,2024,7,Q3,Thursday,3,21.89,0.0,65.67,14.45,PayPal,Mobile App,Completed,0,2.0
TXN039869,CUST02980,PROD0045,ST005,2024-11-02,2024,11,Q4,Saturday,1,1.99,0.1,2.19,0.72,Credit Card,In-Store,Completed,0,2.0
TXN039870,CUST06939,PROD0012,ST014,2023-05-06,2023,5,Q2,Saturday,1,38.7,1.94,36.76,16.54,Debit Card,In-Store,Completed,0,0.0
TXN039871,CUST05466,PROD0038,ST002,2024-06-27,2024,6,Q2,Thursday,2,1.99,0.0,3.98,2.07,Credit Card,In-Store,Completed,0,0.0
TXN039872,CUST00775,PROD0037,ST019,2024-04-14,2024,4,Q2,Sunday,1,31.76,1.59,30.17,15.69,Credit Card,In-Store,Completed,0,0.0
TXN039873,CUST06958,PROD0012,ST008,2024-03-28,2024,3,Q1,Thursday,1,38.7,1.94,36.76,16.54,Debit Card,In-Store,Completed,0,0.0
TXN039874,CUST05254,PROD0010,ST007,2023-09-22,2023,9,Q3,Friday,5,245.11,61.28,1164.27,326.0,Debit Card,In-Store,Completed,0,3.0
TXN039875,CUST00608,PROD0040,ST012,2024-02-04,2024,2,Q1,Sunday,5,31.54,7.88,149.82,77.91,Debit Card,In-Store,Completed,0,0.0
TXN039876,CUST07144,PROD0057,ST020,2024-06-21,2024,6,Q2,Friday,3,7.93,2.38,21.41,4.71,PayPal,Online,Completed,0,2.0
TXN039877,CUST03651,PROD0040,ST014,2024-07-12,2024,7,Q3,Friday,2,31.54,0.0,63.08,32.8,Apple Pay,In-Store,Completed,0,1.0
TXN039878,CUST02661,PROD0027,ST013,2022-05-23,2022,5,Q2,Monday,1,17.45,2.62,14.83,5.19,Credit Card,In-Store,Completed,0,2.0
TXN039879,CUST06337,PROD0067,ST006,2024-07-21,2024,7,Q3,Sunday,2,14.28,0.0,0.0,0.0,Google Pay,In-Store,Returned,1,0.0
TXN039880,CUST07369,PROD0035,ST011,2024-05-06,2024,5,Q2,Monday,2,42.81,0.0,85.62,44.52,Credit Card,Mobile App,Completed,0,3.0
TXN039881,CUST06700,PROD0054,ST006,2022-08-11,2022,8,Q3,Thursday,1,25.34,1.27,24.07,5.3,Credit Card,Mobile App,Completed,0,2.0
TXN039882,CUST01600,PROD0046,ST004,2022-08-26,2022,8,Q3,Friday,1,32.61,0.0,32.61,12.39,Debit Card,In-Store,Completed,0,1.0
TXN039883,CUST07743,PROD0033,ST001,2022-04-03,2022,4,Q2,Sunday,2,27.76,2.78,52.74,27.42,Debit Card,In-Store,Completed,0,0.0
TXN039884,CUST07905,PROD0009,ST015,2023-01-29,2023,1,Q1,Sunday,2,123.66,12.37,0.0,0.0,Debit Card,In-Store,Returned,1,0.0
TXN039885,CUST01845,PROD0049,ST007,2023-10-12,2023,10,Q4,Thursday,1,80.46,8.05,72.41,27.52,Debit Card,Online,Completed,0,2.0
TXN039886,CUST04795,PROD0029,ST001,2022-07-28,2022,7,Q3,Thursday,2,44.97,0.0,89.94,31.48,Debit Card,Online,Completed,0,2.0
TXN039887,CUST01762,PROD0010,ST006,2023-04-09,2023,4,Q2,Sunday,1,245.11,0.0,245.11,68.63,Debit Card,In-Store,Completed,0,2.0
TXN039888,CUST03689,PROD0038,ST010,2022-09-24,2022,9,Q3,Saturday,1,1.99,0.0,1.99,1.03,Debit Card,Online,Completed,0,2.0
TXN039889,CUST03271,PROD0045,ST001,2024-05-01,2024,5,Q2,Wednesday,2,1.99,0.0,3.98,1.51,Debit Card,In-Store,Completed,0,2.0
TXN039890,CUST01737,PROD0056,ST002,2023-08-28,2023,8,Q3,Monday,1,29.18,0.0,0.0,0.0,Google Pay,Online,Cancelled,0,0.0
TXN039891,CUST07827,PROD0040,ST015,2024-01-15,2024,1,Q1,Monday,3,31.54,4.73,76.06,46.74,Debit Card,Mobile App,Completed,0,2.0
TXN039892,CUST04115,PROD0002,ST015,2023-07-31,2023,7,Q3,Monday,1,163.41,0.0,163.41,45.75,Debit Card,Online,Completed,0,3.0
TXN039893,CUST06500,PROD0018,ST004,2023-06-06,2023,6,Q2,Tuesday,1,66.0,0.0,0.0,0.0,Debit Card,Online,Returned,1,3.0
TXN039894,CUST02057,PROD0016,ST010,2022-04-03,2022,4,Q2,Sunday,1,35.32,1.77,33.55,15.1,PayPal,Online,Completed,0,2.0
TXN039895,CUST00007,PROD0011,ST009,2023-12-29,2023,12,Q4,Friday,1,38.78,3.88,40.01,15.7,Credit Card,Online,Completed,0,2.0
TXN039896,CUST00875,PROD0048,ST003,2024-03-20,2024,3,Q1,Wednesday,2,112.57,11.26,213.88,81.27,PayPal,Mobile App,Completed,0,2.0
TXN039897,CUST07758,PROD0015,ST001,2024-01-12,2024,1,Q1,Friday,2,1.99,0.2,0.0,0.0,Debit Card,In-Store,Returned,1,3.0
TXN039898,CUST07056,PROD0062,ST009,2022-06-24,2022,6,Q2,Friday,2,13.14,0.0,26.28,10.51,Debit Card,Online,Completed,0,7.0
TXN039899,CUST03159,PROD0062,ST013,2022-05-05,2022,5,Q2,Thursday,1,13.14,0.0,0.0,0.0,Credit Card,Mobile App,Returned,1,1.0
TXN039900,CUST01017,PROD0023,ST014,2023-10-02,2023,10,Q4,Monday,3,78.38,0.0,235.14,82.3,Credit Card,In-Store,Completed,0,2.0
TXN039901,CUST02605,PROD0004,ST004,2023-05-25,2023,5,Q2,Thursday,1,362.76,36.28,326.48,91.41,Debit Card,Mobile App,Completed,0,2.0
TXN039902,CUST03523,PROD0014,ST008,2022-11-26,2022,11,Q4,Saturday,1,1.99,0.2,2.02,0.81,Google Pay,Online,Completed,0,2.0
TXN039903,CUST07748,PROD0063,ST004,2023-09-07,2023,9,Q3,Thursday,1,3.94,0.2,3.74,1.5,Google Pay,In-Store,Completed,0,3.0
TXN039904,CUST05685,PROD0065,ST002,2024-06-16,2024,6,Q2,Sunday,4,23.13,0.0,92.52,37.01,PayPal,Mobile App,Completed,0,2.0
TXN039905,CUST07139,PROD0048,ST003,2024-04-06,2024,4,Q2,Saturday,3,112.57,16.89,320.82,121.91,Credit Card,In-Store,Completed,0,1.0
TXN039906,CUST01820,PROD0019,ST017,2022-03-21,2022,3,Q1,Monday,2,23.22,0.0,0.0,0.0,Credit Card,In-Store,Cancelled,0,0.0
TXN039907,CUST01683,PROD0018,ST002,2024-11-03,2024,11,Q4,Sunday,3,66.0,0.0,207.93,89.1,Debit Card,Online,Completed,0,2.0
TXN039908,CUST03400,PROD0049,ST016,2024-11-09,2024,11,Q4,Saturday,1,80.46,4.02,89.48,29.05,Google Pay,In-Store,Completed,0,2.0
TXN039909,CUST01583,PROD0017,ST007,2022-11-20,2022,11,Q4,Sunday,2,19.55,0.0,45.17,17.6,Apple Pay,Mobile App,Completed,0,2.0
TXN039910,CUST04675,PROD0060,ST003,2024-09-11,2024,9,Q3,Wednesday,1,29.71,2.97,26.74,5.88,Debit Card,Online,Completed,0,2.0
TXN039911,CUST07826,PROD0050,ST017,2024-07-18,2024,7,Q3,Thursday,1,1.99,0.2,0.0,0.0,Credit Card,In-Store,Returned,1,0.0
TXN039912,CUST03073,PROD0003,ST011,2024-11-27,2024,11,Q4,Wednesday,1,257.72,25.77,0.0,0.0,Gift Card,In-Store,Cancelled,0,3.0
TXN039913,CUST05926,PROD0049,ST017,2024-02-07,2024,2,Q1,Wednesday,1,80.46,4.02,76.44,29.05,Google Pay,In-Store,Completed,0,2.0
TXN039914,CUST06706,PROD0006,ST011,2022-03-13,2022,3,Q1,Sunday,1,151.9,0.0,151.9,42.53,Credit Card,Online,Completed,0,2.0
TXN039915,CUST00633,PROD0007,ST005,2024-06-03,2024,6,Q2,Monday,1,369.51,18.48,351.03,98.29,Debit Card,Online,Completed,0,2.0
TXN039916,CUST00898,PROD0036,ST011,2023-11-26,2023,11,Q4,Sunday,2,6.02,1.2,0.0,0.0,Credit Card,In-Store,Cancelled,0,3.0
TXN039917,CUST07106,PROD0049,ST012,2024-11-02,2024,11,Q4,Saturday,1,80.46,0.0,89.23,30.57,PayPal,Online,Completed,0,7.0
TXN039918,CUST03253,PROD0048,ST020,2024-02-08,2024,2,Q1,Thursday,1,112.57,0.0,0.0,0.0,Debit Card,Online,Cancelled,0,5.0
TXN039919,CUST01968,PROD0074,ST008,2024-11-28,2024,11,Q4,Thursday,2,74.12,0.0,177.22,62.26,Debit Card,In-Store,Completed,0,2.0
TXN039920,CUST00490,PROD0007,ST018,2023-05-29,2023,5,Q2,Monday,4,369.51,73.9,1404.14,393.16,Debit Card,Online,Completed,0,2.0
TXN039921,CUST02002,PROD0061,ST005,2024-12-05,2024,12,Q4,Thursday,1,10.21,0.0,11.63,4.08,Credit Card,Online,Completed,0,1.0
TXN039922,CUST03334,PROD0045,ST009,2024-01-05,2024,1,Q1,Friday,3,1.99,0.0,0.0,0.0,Credit Card,Online,Cancelled,0,2.0
TXN039923,CUST06823,PROD0024,ST017,2023-04-16,2023,4,Q2,Sunday,3,3.76,0.0,11.28,3.95,Google Pay,In-Store,Completed,0,0.0
TXN039924,CUST03281,PROD0039,ST011,2024-05-21,2024,5,Q2,Tuesday,1,4.09,0.61,0.0,0.0,Credit Card,In-Store,Returned,1,2.0
TXN039925,CUST00462,PROD0025,ST019,2022-08-30,2022,8,Q3,Tuesday,3,47.78,0.0,143.34,50.17,Debit Card,In-Store,Completed,0,0.0
TXN039926,CUST01697,PROD0058,ST010,2024-10-26,2024,10,Q4,Saturday,1,14.29,1.43,12.86,2.83,PayPal,Online,Completed,0,2.0
TXN039927,CUST04222,PROD0033,ST012,2024-02-08,2024,2,Q1,Thursday,1,27.76,0.0,27.76,14.44,Debit Card,In-Store,Completed,0,0.0
TXN039928,CUST00191,PROD0015,ST013,2024-06-22,2024,6,Q2,Saturday,2,1.99,0.0,3.98,1.79,Debit Card,Mobile App,Completed,0,1.0
